X	Y	T
703191.6600	651.9800	9.16476410
702892.5000	456.1000	9.75880890
703752.5000	399.9400	10.52673571
703689.8600	530.7900	10.12032938
703313.5800	529.4500	9.86657120
703230.6600	648.5600	8.47914878
703293.9000	363.3400	10.44083079
703524.6600	339.2300	10.92465205
701217.3500	117.9500	5.52467003
704113.2600	330.3200	8.66084293
704332.8500	288.4300	8.78144797
704685.2300	228.6200	9.25043685
705039.4600	161.4300	9.66397670
705677.6600	24.5500	10.53760960
705040.6800	273.1400	10.01851533
705593.3900	277.6000	10.61171783
705760.0500	159.4700	10.66832463
705453.4300	397.8400	10.60397436
704390.2900	514.5500	9.44887715
704492.4300	581.8600	10.85126270
704155.8700	413.2200	11.01651091
705291.0500	577.9600	10.71461656
705620.4500	530.0300	12.08590997
705556.2400	681.8300	11.42534833
705279.5100	646.5000	11.32594144
701509.4600	462.9600	10.23061546
701958.3800	340.6800	10.08273793
702304.3300	231.3900	10.50220962
702284.4600	287.7300	10.95570864
701923.5100	170.6300	12.17895845
701892.7600	215.3900	11.76722870
701797.5000	337.5400	11.22384552
702267.4200	280.3700	11.31814550
703481.2600	354.6800	11.26486937
702958.9200	244.4800	11.42708586
702519.1500	146.5800	12.01296737
703433.4200	279.1100	12.49624849
703019.1400	232.8500	11.88522940
701870.8100	103.9100	14.67912447
701486.4900	219.2200	14.32478507
702758.3100	327.0500	14.90723886
703125.9500	399.0400	13.75732418
703559.3300	412.0600	14.14410378
703351.5400	442.2800	14.58669952
703675.3700	455.0700	15.02654262
704187.9700	492.0100	15.18207174
704411.4800	457.5500	15.66142903
704253.0800	325.8300	15.95578429
703539.9100	240.8300	15.55129664
703919.0800	503.9300	12.41296297
704347.5200	617.1700	12.59347648
704853.4700	659.9000	12.37691647
703831.7100	276.9600	13.05935330
704361.4500	436.5400	13.07389961
704358.2300	302.5300	13.62522164
704219.3000	343.2000	13.25616509
705693.5400	572.6600	13.45269643
705622.2400	570.1700	13.74894428
705648.7500	477.3400	14.16167698
704466.1800	343.6400	14.41095362
704216.8800	291.0200	13.93472709
704908.9100	245.8700	14.49637336
704918.1900	523.9000	15.23799206
705207.8800	656.1900	15.75556430
704000.0100	459.9500	14.52298674
705665.1200	655.6300	16.06341500
689700.7500	388.5200	13.60031182
688520.1500	432.3500	13.85967351
689167.7500	221.2100	15.43866113
686729.5800	65.2800	11.05040243
687195.3200	478.8800	8.98916119
692077.9400	-2.1600	11.63894324
691061.1500	118.9900	11.85230709
691647.8600	-39.9500	9.54408962
693044.0600	-148.0700	8.44830516
695592.5200	501.1800	13.82671462
693526.4800	-178.1800	7.57832059
692610.6000	111.0300	6.15586565
692951.5100	131.5700	6.26390211
695026.5700	176.8100	2.39847686
686756.5100	370.0100	9.93776103
687096.4100	336.2700	10.39284374
687494.9300	491.3000	13.99326656
691106.4000	195.1000	14.73079654
693480.9600	148.5500	13.14033827
694542.4200	301.5500	9.76455926
693299.2000	268.4700	11.82447821
698724.9400	302.7900	13.34470621
697515.8400	545.6800	13.27564795
703499.5800	86.6700	10.84853391
704442.4800	726.7300	16.52781575
704349.7100	285.7000	11.19728696
705633.8200	578.8800	11.38651162
700010.3600	173.2700	5.52841463
699715.8800	208.8600	5.46532141
698345.1500	418.7600	5.81476073
699176.9300	432.7600	7.08363140
697957.9100	392.2700	6.22020525
698129.4900	330.7000	8.96567142
698411.2900	207.3100	9.99054744
699374.3400	236.2500	9.78526909
700415.9200	196.8900	10.35282840
699968.7400	179.7200	11.16279659
700014.6900	239.5900	13.41719988
699596.2100	73.3700	13.96390062
700035.2400	364.3300	12.09016521
700986.9000	527.2800	8.87863734
704983.9200	179.0000	9.85940073
705397.3200	291.2600	9.83082434
705138.0400	361.2400	9.55670832
701124.7800	478.4400	13.04324838
700507.3900	180.9900	14.60965381
705040.5000	361.6800	13.87781732
690859.9900	364.9800	11.93619897
697960.1500	440.4600	14.09473673
699616.5800	205.3100	13.52490331
700867.3800	-45.6700	8.72115508
704048.2700	514.7000	8.62189700
698025.9900	-108.7900	13.98198836
691195.7000	7.8900	14.63015021
686647.8700	574.6000	9.53607222
690626.1800	160.6200	12.55144362
695332.9700	266.8900	1.26739953
691075.7400	-42.5600	6.41061789
686997.4900	291.3800	13.53699144
691051.3700	-293.4200	5.24298384
691085.0400	-312.2500	5.36341484
693485.7900	-292.8000	3.39245266
692327.7100	442.9400	8.94636963
692946.6300	485.8000	8.15311487
692210.2200	497.3800	10.79705405
692629.1700	126.9400	14.21342692
694051.9600	426.4600	7.97086159
700272.0700	404.0800	14.50629649
699540.0200	51.1000	7.63508588
701126.1800	315.6300	7.00195904
703292.9800	682.2500	15.97038006
704321.2300	738.6300	14.95453011
704232.8900	482.6500	10.38425535
705514.4600	475.2500	9.94758170
696796.4900	66.3900	12.39642216
699089.3100	130.4900	10.70025874
704085.5300	542.9700	10.47704128
704657.8500	587.1600	11.23781529
705325.0400	652.5200	11.05834189
688896.0000	461.2800	13.59049704
689161.3800	380.2900	7.89174699
689466.2500	404.6200	7.77977444
688712.3200	495.6500	8.40950378
695855.3300	0.3300	1.89044326
687993.3600	341.7600	12.52238529
691288.2600	440.3000	10.05711383
691063.7600	518.7200	10.55726310
696689.7100	-59.0600	8.91196967
700789.4000	311.7500	5.36495255
700649.2600	493.4300	5.32691070
703093.7600	422.8100	13.17918736
702251.8300	471.2700	11.73142454
705101.4200	710.5000	14.02901721
703472.2100	522.8200	7.93346834
696288.1500	217.1900	11.49832942
701054.5000	246.0300	11.23618227
699220.6700	213.7000	11.70616564
704520.3400	278.6100	9.19545100
704825.5400	528.6100	10.08182866
703613.0900	426.7700	11.93797432
702263.9000	452.8400	13.40950672
703714.2400	301.2900	13.67091289
693730.4700	-206.5200	10.50935380
692230.0000	51.2900	8.43104120
688834.5600	482.9100	12.69565866
693645.2600	-137.4700	2.44088979
698793.3900	-111.5000	4.15596597
702856.8400	169.6600	12.50577457
687140.5700	295.1600	15.57487385
686706.8500	162.6600	15.92198832
691595.0800	-261.0300	5.38913495
687937.3300	400.6300	16.08640459
699642.2900	523.6100	14.46819360
705670.4200	685.1100	17.11002304
705780.4300	524.0700	11.39287404
702973.5100	65.8400	15.72408189
686676.1100	174.5700	16.80119279
686499.1900	345.1800	13.97343522
686489.8300	65.7100	12.02362247
686470.9600	81.3400	11.67148422
686484.3100	507.4000	9.86993256
686535.1300	550.9500	11.19973328
693284.9400	164.2900	14.07491350
694717.9600	295.4900	13.82140490
705736.5000	432.2900	11.22517850
705766.1700	576.5600	11.17459086
705765.1100	672.0400	11.77210672
705746.1300	681.2900	15.62348730
691927.2000	-38.2500	14.30493960
692662.9400	-206.6400	14.11119162
